Name,Comment,Time,Likes,Reply Count
Adhrit,Is this video suitable for class 12 IP exam ???<br>Pls tell,2021-12-15T15:28:02Z,0,0
Prateeksha Thakur,Mam can we watch this for class 12 exams,2021-12-15T14:48:46Z,0,0
Animation studios,"Please start from starting, we want to learn Python .....",2021-12-15T11:54:56Z,0,0
Jaideep Randhawa,Random module detail me krwa do di,2021-12-15T09:37:01Z,0,0
Jaideep Randhawa,File handling and functions krwa..,2021-12-15T09:36:43Z,0,0
Vishal Maurya,Pyscripter install nhi ho rha hai please help,2021-12-15T09:25:33Z,1,0
abc def,hello there. i have windows 7 and your suggested python 3.10 is not downloading on my pc. what to do?,2021-12-15T08:38:48Z,0,0
Aalok kumar,❤️❤️❤️❤️ thanks ❤️❤️❤️❤️,2021-12-15T08:16:54Z,0,0
Anuj sable,Didi pls start python course from beginning to advance pls 🙏🙏,2021-12-15T07:21:56Z,1,0
Prateek Singh,Should I learn python from this for class 12th board exam?,2021-12-15T04:35:07Z,2,0
Mr_solo_biker,Didi please make a video on python machine learning. 🙏,2021-12-15T04:10:15Z,0,0
Abhishek,Hume bhi dino install karna hai,2021-12-15T02:19:32Z,0,0
Abhishek,Didi pyscipter and pycharm dono Kyu install kia,2021-12-15T02:19:04Z,0,0
andrel03,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m15s"">47:15</a> ==  ye equal to kyu laga ya",2021-12-14T20:22:15Z,0,0
Abhishek Dip,Really helpful 💖💖,2021-12-14T20:05:30Z,0,0
vicky tiruwa,&quot;Didi&quot; ???,2021-12-14T19:35:36Z,1,0
Yash Vardhan,Great Work!!! Keep it up<br>Even my college lecturers can&#39;t teach that good.,2021-12-14T19:09:06Z,1,0
Ashok Vimal,Interesting!! Pls make more videos..,2021-12-14T17:30:06Z,0,0
Aviraj Roy,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=4m48s"">4:48</a> , the Laptop&#39;s Owner plays Call of Duty Modern Warfare",2021-12-14T17:16:07Z,1,0
Amulya Ratna Sharma,I want to be Python programmer As a student,2021-12-14T16:37:41Z,1,1
Rahul Kumar,Inka koi bhi palylist complete nhi hota,2021-12-14T15:18:46Z,0,0
IT_IS_ME,class 12th...😅😅😅,2021-12-14T14:00:39Z,1,0
Sahil  Mahajan 彡,di plz make full series of python from beginner to advance,2021-12-14T12:25:40Z,1,0
ANSH BHATT,Python course plzzz💥🔥,2021-12-14T11:32:22Z,0,0
RAHUL SHENDRE,PLEASE CONTINUE THIS,2021-12-14T10:24:18Z,0,0
S. Ashwin,"Ma&#39;am ,You are a very good teacher",2021-12-14T06:49:58Z,1,0
Mridul soni,"i am not able to find what to do after downloding pyscripter , there is nothing like you showed in your video that a file is gonna open up after you install pyscripter",2021-12-14T05:04:38Z,0,0
Young Entrepreneur,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=23m30s"">23:30</a>",2021-12-14T04:17:53Z,0,0
jay,Angular ka bana do plz🙏,2021-12-14T01:43:36Z,0,0
Krish Rawal,Didi pls do continue this series further....and thankyou so much for bringing up this,2021-12-13T22:51:30Z,2,1
Tourist Amol,Selenium with Python,2021-12-13T18:30:45Z,0,0
Ahsan Javed,Yeah mam please continue thia python series,2021-12-13T16:14:26Z,0,0
Daniyal ALI,point to be noted . she again again repeat  java is case sensitive while topic is python..,2021-12-13T14:07:35Z,0,0
Shaikh Arshad,Ek no video hai,2021-12-13T10:31:21Z,0,0
Vishal Kumbhar,U had used many times the word Java in this,2021-12-13T10:06:18Z,0,0
Dinesh Sengar,Didi python me recursion kya hai ispr ak video bna do plzz,2021-12-13T09:08:24Z,0,0
QZ ARMY ࿐,hi,2021-12-13T05:02:25Z,1,0
Abhishek Vankar,I think this video is specially made for day before exam. I learned alot in 1 hour. Thanks Aman bhaiya..❤️,2021-12-13T03:58:04Z,48,3
Yash Rathod,"Hii sharaddha di, your giving awesome information on this topic but I was expecting more from you on this topic like lamba function and def function. I want to know carreer path of data scientist and data analyst, so make a video in detail so everyone get benefit out of it.",2021-12-12T17:41:13Z,9,0
KISLAY KOUSHIK,<b>Thanks mam🙏🙏</b>,2021-12-12T15:05:23Z,0,0
Joshi Gamer,Thanks diii 🤗😊,2021-12-12T15:02:13Z,1,0
Samad Khan,I want to start a career in Machine Learning. Could you plz help in this regards n specific area of phython that I need to focus on...  Hoping for a positive response from ur team..,2021-12-12T14:41:55Z,0,0
Vedansh Chugh,please continue python series and need videos on Artificial Intelligence and machine learning too...,2021-12-12T13:46:03Z,0,0
Aryan,class 11 python series please,2021-12-12T11:57:11Z,1,0
YTG GAMING,"As im already a python student fro,m 1.5 years i will suggest to use visual studio code not pyscript",2021-12-12T10:50:43Z,1,0
Ravi Raj,Teach us DSA using Python,2021-12-12T09:05:37Z,0,0
Ambuj kumar,Maim mai computer science engineering diploma se karna chahta hu diploma पर video banaeye maim,2021-12-12T07:53:57Z,0,0
Badal Kumar,Long video make please Thanks great video,2021-12-12T07:26:17Z,0,0
Sahil Singh,Please continue in this flow from beginners to advanced 1 or 2 hour per video make it sample like this video thanku,2021-12-12T07:05:31Z,0,0
Karthik Koti,Please can you make data science and machine learning series...,2021-12-12T07:01:30Z,0,0
ShivaNsh,Pata nhi challa ke kab video khatam ho gaye  🙂🙂🙂,2021-12-12T04:33:35Z,0,0
Anshif Saanu,Can u make a video in english,2021-12-11T18:37:33Z,0,0
Apu Mondal,Django,2021-12-11T17:15:16Z,1,0
ff king.,Thanks thanks so so much,2021-12-11T13:55:13Z,1,0
prashant jain,Waiting for 2nd part of this video,2021-12-11T12:55:42Z,0,0
Pratham CHAWLA,"hey didi u r amazing , plz  tell us from where we can do our mtech . in ai and machine learning currently pursuing btech. in ml and AI                                                                                                                                             <br>waiting for ur reply plz reply !!!!!!!!!!!!!!!!!!!!!!",2021-12-11T10:57:55Z,0,3
Bhanu Pratap singh yadav,Sir ek Dbms ke lia bhi tutorial bana lo please 🥺,2021-12-11T10:04:00Z,2,0
Dev Bhattacharya,Thanks a lot didi for teaching us python in a convenient way,2021-12-11T08:17:53Z,1,0
Yogesh Noob,Please continue this python series and cover  the development concepts,2021-12-11T06:17:37Z,1,0
ShivtechViral,Absolutely loving the way your creativity in teaching ...keep doin didi ... ❤️👍🎉,2021-12-11T05:55:40Z,0,0
Ronit Mukherjee,"Amazing tutorial, I skipped directly to understand While Loops and I have to admit you explained it really well! Please make a full series to beginner&#39;s to advanced. THANK YOU IN ADVANCE!!!",2021-12-10T22:38:53Z,129,2
OutOfTime,Microsoft 😏,2021-12-10T19:28:08Z,1,1
MATH VODCAST,Very nice😊😊thanks😊😊,2021-12-10T18:38:31Z,0,0
Sudhir Prajapati,please python oops or machine learning ke upar videos banao please,2021-12-10T18:32:29Z,0,0
DREAMER ,Coading sikhne se pehle kon si course kare... ?... <br>Jis se.. Coading sikhne asan ho.. Please didi reply... Main beginner hu..... 😔😔,2021-12-10T16:42:48Z,1,1
Wolf Edits,Basic clear krdo na pehle..<br>Beginners bola hai lekin waha kuch bhi beginners ke trha dikh rha tha..<br>Sb moderate level ke explaination dikh rhe..<br>I think meri trha aur bhi honge,2021-12-10T14:58:50Z,0,0
Ankit Kumar,is it enough for class 12 board exam,2021-12-10T13:33:40Z,0,0
SAURABH PATIL,Plz python basic to advanced cover the next video advanced,2021-12-10T12:33:04Z,0,0
SAURABH PATIL,Didi very interesting teaching 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👍👍👍,2021-12-10T12:32:12Z,0,0
Arshad Hussain Sheikh,Django,2021-12-10T11:35:51Z,0,0
z-corp,When will u upload next python tutorial videos???,2021-12-10T11:34:41Z,0,0
Dhwanil Shastri,Jupiter notes is essential for learning python ?,2021-12-10T08:07:39Z,0,0
Varsha Venkat,Shradda didi looks like Michael Jackson&#39;s 3rd child blanket Jackson 🥰,2021-12-10T04:59:03Z,0,0
sayan adhikary,please didi make a video on machine learning,2021-12-10T04:17:33Z,2,0
Santanu Deb Barman,"Didi you are great for poor students, like me. So &quot;O God Please bless her!🙏🙏&quot;",2021-12-10T04:08:05Z,0,0
aman maurya,Please continue with python series didi 😘😘,2021-12-10T02:10:07Z,0,0
venkat vlogs,loved your way of explanation. maintain same enthusiasm as you are doing. i did not felt bored even for a sec. too good.,2021-12-09T18:36:41Z,0,0
PROTOTYPE,Please make series for Machine Learning and A.I.,2021-12-09T17:21:24Z,1,0
Faizcora,Ma&#39;am aapane divide ko multiply bol diya hai 35 minut 20 second ke bad aap check kar lo. <br>next time se Aisi Galti Mat Karna aap,2021-12-09T17:01:04Z,0,0
Sugriv Sharma,Nice 👍👍👍👍👍,2021-12-09T15:58:53Z,0,0
Muhammad Talha Shakeel,i am Muhammad Talha from Pakistan. Ap ki video nay mujhy boht help ki python ko samjhay main thank u very much And Best of Luck,2021-12-09T13:20:32Z,0,0
Sita Singh,Python beginner to advance laiye please di mai private tier 3 college se hu maine 12 me python liya tha but mujhe ab or padhna a please,2021-12-09T12:58:58Z,0,0
Ayush Kumar,Class 11 IP Students following u. Kindly Continue this series.😃,2021-12-09T12:54:07Z,0,0
FY20E525  Hitesh Patil,Thnq so much didi👍👌,2021-12-09T12:20:35Z,0,0
Aryan barman,Can class 12 computer science student watch this for term 1 exam ?,2021-12-09T10:33:58Z,1,0
Neeraj Gupta,please make complete playlist on python for competitive programming.,2021-12-09T09:53:38Z,0,0
Pranjal Nautiyal,please teach oops and file handling also,2021-12-09T06:38:54Z,0,0
Pratham _1111,"While watching , I was more worried about the &quot;ENTER&quot; button than learning",2021-12-09T05:49:39Z,0,0
WWE Pyro,Meanwhile<br>Linux user crying in side,2021-12-09T04:54:54Z,1,0
Irfan Malik,Want to learn from U,2021-12-09T02:26:21Z,0,0
Irfan Malik,10/10 excellent,2021-12-09T02:25:54Z,0,0
Mr. Unknown,You teach excellent 🤟,2021-12-09T00:54:58Z,0,0
Ankita (The Python Developer),Here class 12th student 🙌,2021-12-08T20:52:54Z,0,0
Swaraj Mohanty,please make video on nfts,2021-12-08T18:53:23Z,0,0
Sanskar datt rai,python oops videos please,2021-12-08T17:12:18Z,0,0
Kabyo Roy,👍,2021-12-08T15:45:14Z,0,0
Vιѕнαl kᴜᴍᴀʀ🅥,Itni python toh maine 11th mein hi padh li thi ab 12th mein data structures padh rhe hain !,2021-12-08T14:22:41Z,1,0
Arsalaan Xperts,Agla video banaiye python par,2021-12-08T14:13:35Z,0,0
Bharat Kushwah,Machine learning<br>DJango<br>Ai <br>Plss request to give some one shot like that <br>😁<br>Thank u for that video 🤗😍,2021-12-08T11:34:15Z,1,0
Krish_ Shrivastava,i m doing on pycharm,2021-12-08T11:10:40Z,0,0
Gaurav Kumar,Please didi make full course of machine learning,2021-12-08T10:44:45Z,0,0
Vidhi Kejariwal,Please continue the python series i am in class 10 and my brother told me that after 5 years everything will be in computer and in computer language,2021-12-08T10:21:41Z,0,0
Raj Trendings,We want a detailed placement course on python,2021-12-08T07:58:15Z,2,0
The Pythonic Guy,P1: What is your name ??<br>P2: &quot;Tony&quot;....!!<br><br>P1: F*ck you Tony!!,2021-12-08T07:37:57Z,0,0
Leo Messi,Please continue this lecture with advanced topics (python),2021-12-08T06:26:34Z,0,0
sujal kumar,Do you make a video on iot or industrial iot branch,2021-12-08T06:24:47Z,0,0
Gaurav sharma,please make one shot video of c++ also....plzzzzzzzzzzzzzzzz,2021-12-08T06:21:40Z,0,0
Rajan Modanwal,Java Data structure,2021-12-08T06:04:16Z,0,0
Rajan Modanwal,android devlopment course launch..,2021-12-08T06:03:56Z,0,0
Sabavath Rajesh,Ha didi Data science ki uper chahiye,2021-12-08T05:57:08Z,0,0
Serix,Why do we use second party software to write scripts in python?,2021-12-08T05:26:36Z,0,0
Pratyush Kumar,🔥🔥🔥🔥🔥🔥,2021-12-08T04:31:04Z,0,0
Lakshay Nagpal,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m50s"">47:50</a> exam mei cheating vagrah kar skate hai XD",2021-12-08T00:51:15Z,0,0
Piyush Raj,Please didi python ka full course.,2021-12-07T19:37:39Z,0,0
bharath,Continue this course,2021-12-07T19:19:46Z,0,0
Chandan Kumar,Python full course padhye mam,2021-12-07T19:03:50Z,0,0
Yubaraj Ghosh,"<a href=""http://www.youtube.com/results?search_query=%23change"">#change</a> the channel logo with her(maam) picture",2021-12-07T19:02:08Z,0,0
Mayank Patel,Amazing content 👍<br>Well explained......❤,2021-12-07T18:48:03Z,1,0
Code Solutions Msahils,are you python developer i;m  a website developer  html css php wordpress and these skills,2021-12-07T18:20:08Z,0,0
sci-fi,please make python series...0 to advance 🙏🏻,2021-12-07T18:19:05Z,0,0
Augustin Ni,Shrada Didi I&#39;m in love with you 😍 and the way you teach.,2021-12-07T17:53:45Z,0,0
Advik_Gaming68,thank you di...Grateful,2021-12-07T17:08:47Z,0,0
Hexdeadlock Gaming,Please didi continue python series from beginner to advanced level and cover up everything in awesome quality content like your team always do  .,2021-12-07T15:28:33Z,133,3
Parth Jaiswal,Didi pls elaborate all the topics in detail i am begginer and totally dependent on your videoa,2021-12-07T15:08:31Z,0,0
Knowledge Bhajja😊,Didi next video please provide,2021-12-07T14:34:01Z,0,0
Randomly_18,"Thanks for the video😋😁..., well I know every part of this video except continue &amp; Break and this was very useful for me to understand this part ..., Thanks a lot.",2021-12-07T14:13:55Z,3,0
Mr Youtuber,Teach in English!,2021-12-07T14:00:12Z,0,0
Randomly_18,We want next moderate programming part of Python,2021-12-07T13:41:30Z,1,0
Atul Yadav,Ya aur sath kuchh karna hoga,2021-12-07T13:36:55Z,0,0
Atul Yadav,Di only python corse karne ke bed job lag jayegi,2021-12-07T13:36:09Z,0,0
Swati Verman,"Its great, plz also make the python video as same as c++ full course.",2021-12-07T13:28:39Z,3,0
Randomly_18,CONGO for 900k😍,2021-12-07T13:18:27Z,1,0
Sunitaa Bhura,"I don’t like one shot videos, they become boring afterwards, can you make a full course where there are many videos on python programming<br>It’d be a lot better ig",2021-12-07T13:10:39Z,0,0
Radheyshyam Sharma,"mam, please bring a course on the Django framework",2021-12-07T12:34:42Z,0,0
TURBO Gaming 2.0,Best sister,2021-12-07T12:32:00Z,0,0
ANurag,Please make video for term 1,2021-12-07T10:40:58Z,0,0
humayun kamran,"I always love your content..but this it too basic....please bring some advance concepts like generator, decorator, OOPs or RegEx",2021-12-07T10:34:21Z,0,0
MR. ASHU ANAND,Most awaited n important vdo,2021-12-07T09:24:44Z,1,0
aizaku,Yes didi plzz.. continue this series and teach us to advance python,2021-12-07T06:16:11Z,1,0
Voice Of Roasting,"Sister idk anything about (python),(cc+),java script ......should I continue this video or even any part if it will come in future ...&lt;plsss tellmeee&gt;",2021-12-07T05:40:03Z,0,0
Prince Kumar,wow it is was easy have completed my course of Class 11 IP now I can give exam tomorrow 😎,2021-12-07T05:07:01Z,0,0
Amanjeet,please make MySql one shot also as phython and MySql are syllabus of 11th and 12th ....Humble request,2021-12-07T04:52:10Z,1,0
Amar Verma,"Ek baat to hai shradha didi aman bhaiya , yash garg sabke bolne ka tarika same hi hai🤓",2021-12-07T04:20:26Z,0,0
Vishwajeet Kale,Where is oops concept,2021-12-07T03:29:56Z,0,0
Soiyeb,Second part advanced,2021-12-06T22:29:51Z,0,0
JITENDRA SINGH,Macbook kha se laye??,2021-12-06T20:04:55Z,0,0
inspirational things,Please provide OOPS for python.,2021-12-06T20:04:04Z,0,0
Gauri Pasarkar,A video on web scraping plz 🙏,2021-12-06T17:29:04Z,0,0
S2 Vlogs,Helpful video,2021-12-06T15:36:56Z,0,0
higuru,"when exercise sum of 2 numbers using <br>a,b = 2,3 (i get the output correct)<br>but when i use as she says we get the problem as shown in the video<br>WHY?",2021-12-06T15:14:17Z,0,0
Gk,Which laptop is best for coding,2021-12-06T14:47:11Z,0,0
DivyaJibanDarshan,Please make a full course on AI &amp; ML,2021-12-06T13:44:01Z,0,0
Siddarda Gowtham,Really loved it helped me a lot please make this type of lecture on flutter,2021-12-06T13:27:23Z,0,0
Prathmesh Naik,The video was very helpful for quick revision for python. Can you please make a similar video on DSA using python? It&#39;ll be very useful. THANK YOU,2021-12-06T13:17:18Z,4,0
Mona tiwari,"Nowadays it&#39;s trending that 60+ students got 1cr+ package at iitd . I&#39;m not able to understand what&#39;s going on. Like, last year only 3 placement of 1cr+ and suddenly 60+ students getting 1cr+ . I&#39;m shocked. Plz explain the reason behind these many 1cr+ offers???🤔🤔",2021-12-06T13:07:00Z,1,1
eshaan singh,can a class 11 student see this,2021-12-06T12:50:12Z,0,0
Akash kanaujiya,laptop nhi hai fhir bhi python pdhne aya hu km se km notes to bana lu laptop ka kuch pta nhi kb mere pass ayega,2021-12-06T12:33:29Z,0,0
Karan Singh JEE 2024,What should we buy for programming Windows or Mac please suggest me,2021-12-06T12:28:10Z,0,0
ROHIT KSHIRSAGAR,Thank you So much mam for this wonderful and very informative video of python..,2021-12-06T12:04:25Z,1,0
HeCtik Rehan,Please continue python series to advance 😍😍,2021-12-06T11:49:56Z,0,0
B +,Please start c language one shot video,2021-12-06T11:29:08Z,0,0
Bala Swarupini,Can u give us detailed c playlist,2021-12-06T11:12:30Z,1,0
information,nice video,2021-12-06T10:53:47Z,0,0
